ID,conf_id,pred_Transmittance_340,pred_Transmittance_450,pred_Fluorescence_340_450,pred_Fluorescence_more_than_480,attn_Transmittance_340,attn_Transmittance_450,attn_Fluorescence_340_450,attn_Fluorescence_more_than_480
128,128_conf_2,0.09050580859184265,0.2921469807624817,0.05205412954092026,0.02491176128387451,0.39767223152139525,0.17465370893478394,0.28573697645736684,0.08768403230121337
128,128_conf_3,0.09050580859184265,0.2921469807624817,0.05205412954092026,0.02491176128387451,0.047252378829728305,0.05817892774939537,0.08511325669411612,0.12805914038719904
128,128_conf_4,0.09050580859184265,0.2921469807624817,0.05205412954092026,0.02491176128387451,0.049757047931584926,0.06675387918949127,0.1000010961666642,0.13816457197998575
128,128_conf_5,0.09050580859184265,0.2921469807624817,0.05205412954092026,0.02491176128387451,0.03806146191736912,0.044685617089271545,0.039532877283918424,0.17111035559839977
128,128_conf_6,0.09050580859184265,0.2921469807624817,0.05205412954092026,0.02491176128387451,0.08486305082369912,0.1552138477563858,0.11273778912012769,0.028873441343756908
128,128_conf_7,0.09050580859184265,0.2921469807624817,0.05205412954092026,0.02491176128387451,0.02864548159414364,0.029896479099988937,0.06126275996903278,0.1698821273246556
128,128_minE,0.09050580859184265,0.2921469807624817,0.05205412954092026,0.02491176128387451,0.032602056496567396,0.03484342247247696,0.03064036538466607,0.20889712440305694
129,129_conf_0,0.053694576025009155,0.04623609036207199,0.8706824779510498,0.032620638608932495,0.38542543693109044,0.3593008518218994,0.338465283467331,0.25031042098999023
129,129_conf_1,0.053694576025009155,0.04623609036207199,0.8706824779510498,0.032620638608932495,0.43535267009280115,0.43159016966819763,0.42246337003896745,0.2623108923435211
129,129_minE,0.053694576025009155,0.04623609036207199,0.8706824779510498,0.032620638608932495,0.1792218929761084,0.20910897850990295,0.23907134649370154,0.48737868666648865
130,130_conf_0,0.061593253165483475,0.1811237782239914,0.7199019193649292,0.05772269144654274,0.21581049263477325,0.15403422139457534,0.24601769630624126,0.1562002953171554
130,130_conf_1,0.061593253165483475,0.1811237782239914,0.7199019193649292,0.05772269144654274,0.2314012348651886,0.20808210193805016,0.21851581497874717,0.14285049481090933
130,130_conf_2,0.061593253165483475,0.1811237782239914,0.7199019193649292,0.05772269144654274,0.16611172258853912,0.13753351056823468,0.09669767392201478,0.06017351909437662
130,130_conf_3,0.061593253165483475,0.1811237782239914,0.7199019193649292,0.05772269144654274,0.09181027114391327,0.07861434375441284,0.11985910773172309,0.35403926050428985
130,130_conf_4,0.061593253165483475,0.1811237782239914,0.7199019193649292,0.05772269144654274,0.1535853147506714,0.15903420153877879,0.16297701122594632,0.2594009185194422
130,130_minE,0.061593253165483475,0.1811237782239914,0.7199019193649292,0.05772269144654274,0.14128096401691437,0.2627016208059482,0.15593269583532732,0.027335511753826633
131,131_conf_0,0.035246141254901886,0.05061088129878044,0.06871948391199112,0.02205098792910576,0.5412525534629822,0.5554944442359937,0.46546413107323253,0.5144132222410076
131,131_minE,0.035246141254901886,0.05061088129878044,0.06871948391199112,0.02205098792910576,0.4587474465370178,0.44450555576400624,0.5345358689267674,0.4855867777589924
137,137_conf_0,0.004579953383654356,0.011651868931949139,0.009496076963841915,0.011602774262428284,0.13801216667854288,0.09882268898622328,0.19296500661864896,0.29379918076846073
137,137_conf_1,0.004579953383654356,0.011651868931949139,0.009496076963841915,0.011602774262428284,0.5851067130235817,0.7643782356010815,0.5685473849936541,0.11558121757279272
137,137_minE,0.004579953383654356,0.011651868931949139,0.009496076963841915,0.011602774262428284,0.27688112029787537,0.13679907541269515,0.238487608387697,0.5906196016587465
138,138_conf_0,0.035897739231586456,0.054044101387262344,0.9165374636650085,0.04063379019498825,0.5946579354011291,0.44382752310715684,0.43079935220481896,0.1308216692139952
138,138_conf_1,0.035897739231586456,0.054044101387262344,0.9165374636650085,0.04063379019498825,0.11272231069496606,0.20138282183953587,0.16048144815917467,0.20203120103338953
138,138_conf_2,0.035897739231586456,0.054044101387262344,0.9165374636650085,0.04063379019498825,0.1585592419445797,0.19571742998711555,0.18973183066452054,0.3233344708382575
138,138_minE,0.035897739231586456,0.054044101387262344,0.9165374636650085,0.04063379019498825,0.13406051195932508,0.1590722250661917,0.21898736897148582,0.34381265891435775
139,139_conf_0,0.7728030681610107,0.049189239740371704,0.928252100944519,0.0914471372961998,0.3429510397598457,0.3844940662384033,0.3553147315979004,0.4879629764567919
139,139_minE,0.7728030681610107,0.049189239740371704,0.928252100944519,0.0914471372961998,0.6570489602401542,0.6155059337615967,0.6446852684020996,0.5120370235432081
155,155_conf_1,0.8504795432090759,0.444174200296402,0.9957184195518494,0.032734714448451996,0.4450557231903076,0.44929583521795763,0.4654280106595751,0.5170810222625732
155,155_minE,0.8504795432090759,0.444174200296402,0.9957184195518494,0.032734714448451996,0.5549442768096924,0.5507041647820423,0.5345719893404248,0.48291897773742676
158,158_conf_0,0.028587305918335915,0.009584714658558369,0.956977367401123,0.007940848357975483,0.43836637678196466,0.31078433990478516,0.510967396689984,0.6463257718557549
158,158_conf_1,0.028587305918335915,0.009584714658558369,0.956977367401123,0.007940848357975483,0.35246297191883663,0.39540642499923706,0.30970285727245467,0.11311546797391375
158,158_minE,0.028587305918335915,0.009584714658558369,0.956977367401123,0.007940848357975483,0.2091706512991987,0.2938092350959778,0.17932974603756127,0.2405587601703313
163,163_conf_0,0.0041168248280882835,0.009737635031342506,0.10512685775756836,0.023336496204137802,0.1298666904111705,0.1326340914397754,0.10328871602879888,0.09165540405851158
163,163_conf_1,0.0041168248280882835,0.009737635031342506,0.10512685775756836,0.023336496204137802,0.11985670864475301,0.1130369130041975,0.16421015315934787,0.2321562188279347
163,163_conf_2,0.0041168248280882835,0.009737635031342506,0.10512685775756836,0.023336496204137802,0.4209762843025944,0.3085583768583795,0.3047657563572264,0.14664819945877938
163,163_conf_3,0.0041168248280882835,0.009737635031342506,0.10512685775756836,0.023336496204137802,0.08828924662090276,0.11015610157047794,0.12566256335880513,0.10211142228626774
163,163_conf_4,0.0041168248280882835,0.009737635031342506,0.10512685775756836,0.023336496204137802,0.08305786611927946,0.1369488414869748,0.10550418338918413,0.07643780914275206
163,163_conf_5,0.0041168248280882835,0.009737635031342506,0.10512685775756836,0.023336496204137802,0.0742904251388492,0.07522271646058114,0.12081964879006671,0.2705935557975885
163,163_minE,0.0041168248280882835,0.009737635031342506,0.10512685775756836,0.023336496204137802,0.08366277876245065,0.12344295917961366,0.07574897891657086,0.08039739042816602
164,164_conf_0,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.04869959975722357,0.061446961702186186,0.04525233737748358,0.01891781421426745
164,164_conf_1,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.09104983695139775,0.06286260555903546,0.05419217714380954,0.04595129641436351
164,164_conf_10,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.04200658660768057,0.05918045408107848,0.05217070054753571,0.042029575218011025
164,164_conf_2,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.03051932404881821,0.06475628984819677,0.04285625304495911,0.07071204602049368
164,164_conf_3,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.047842172023400464,0.06571029200081109,0.0709956575781754,0.03837787424288852
164,164_conf_4,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.09317982387724903,0.09272673829712054,0.07546843475895472,0.07107296705182027
164,164_conf_5,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.0974628945292753,0.13438582570536986,0.07514049000828728,0.047933519690114404
164,164_conf_6,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.10964011625580727,0.08238682242915209,0.12217830684515377,0.23133322984352533
164,164_conf_7,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.03306661241451788,0.04959661941524542,0.04305309738139663,0.08097279952607155
164,164_conf_8,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.30327147866782966,0.22855556266630697,0.23482714243490782,0.028549688415503493
164,164_conf_9,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.06199146189150602,0.041347470596590684,0.10625003864988627,0.28707644824625556
164,164_minE,0.05121023207902908,0.05839241296052933,0.9077866077423096,0.059449344873428345,0.041270092975294256,0.057044357698906485,0.07761536422945016,0.03707274111668518
170,170_conf_0,0.32716602087020874,0.014630168676376343,0.11160600185394287,0.0260773915797472,0.49549411223811246,0.44898595067900565,0.5168116092681885,0.571952921987983
170,170_minE,0.32716602087020874,0.014630168676376343,0.11160600185394287,0.0260773915797472,0.5045058877618875,0.5510140493209943,0.4831883907318115,0.4280470780120171
188,188_conf_0,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.2783734992752411,0.176492817918133,0.16424763202667236,0.10087584222156888
188,188_conf_1,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.06400213897220272,0.12746504916952722,0.08080106228590012,0.045249508011142
188,188_conf_2,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.03987379968636484,0.05011247265623063,0.0818256139755249,0.2082865441516258
188,188_conf_3,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.03624386205360807,0.0996468100841533,0.07167776674032211,0.12888935544425803
188,188_conf_4,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.12599631674601447,0.13104621529017252,0.12107401341199875,0.053979025698651296
188,188_conf_5,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.0382210300035391,0.05471822022683761,0.07209901511669159,0.28409833456832295
188,188_conf_6,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.041184237555256575,0.0607144993995894,0.06869590282440186,0.1007959570943255
188,188_conf_7,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.138928646634197,0.12543932579520128,0.1187671348452568,0.039129120386778724
188,188_minE,0.009343422017991543,0.014799471944570541,0.11650611460208893,0.014328960329294205,0.23717646907357615,0.17436458946015507,0.2208118587732315,0.03869631242332677
192,192_conf_1,0.7946768403053284,0.14437969028949738,0.007713254541158676,0.02182256057858467,0.20095584395396243,0.19964461326069555,0.3307733735211678,0.8528219334360669
192,192_minE,0.7946768403053284,0.14437969028949738,0.007713254541158676,0.02182256057858467,0.7990441560460375,0.8003553867393045,0.6692266264788321,0.1471780665639331
197,197_conf_0,0.0037877759896218777,0.021683525294065475,0.01661774516105652,0.025115730240941048,0.3176901411493899,0.2495781164647779,0.23447541892528534,0.08667481010164924
197,197_conf_1,0.0037877759896218777,0.021683525294065475,0.01661774516105652,0.025115730240941048,0.18246472289706892,0.2049101426831622,0.17410461604595184,0.0845580777865505
197,197_conf_2,0.0037877759896218777,0.021683525294065475,0.01661774516105652,0.025115730240941048,0.10469468917015246,0.13484451074269033,0.11608168482780457,0.21268741944944425
197,197_conf_3,0.0037877759896218777,0.021683525294065475,0.01661774516105652,0.025115730240941048,0.15865958091600793,0.1873789117680571,0.1778506636619568,0.17125047870912014
197,197_conf_4,0.0037877759896218777,0.021683525294065475,0.01661774516105652,0.025115730240941048,0.1479860875305404,0.1310100545658912,0.1658509075641632,0.22811252048695474
197,197_minE,0.0037877759896218777,0.021683525294065475,0.01661774516105652,0.025115730240941048,0.08850477833684038,0.0922782637754212,0.13163670897483826,0.21671669346628109
203,203_conf_0,0.9079437851905823,0.21432577073574066,0.2562110424041748,0.09541424363851547,0.5213838815689087,0.5141355991363525,0.5453086332884838,0.5309087634086609
203,203_minE,0.9079437851905823,0.21432577073574066,0.2562110424041748,0.09541424363851547,0.4786161184310913,0.48586440086364746,0.45469136671151617,0.4690912365913391
207,207_conf_0,0.10028962045907974,0.057825248688459396,0.7661268711090088,0.08191633969545364,0.3371454028571217,0.331377049345462,0.3487766825209551,0.3534782721555748
207,207_conf_1,0.10028962045907974,0.057825248688459396,0.7661268711090088,0.08191633969545364,0.19516418001811892,0.2761826432888912,0.24447316328556107,0.37828861539695813
207,207_minE,0.10028962045907974,0.057825248688459396,0.7661268711090088,0.08191633969545364,0.4676904171247594,0.3924403073656467,0.40675015419348387,0.26823311244746706
208,208_conf_0,0.01760745793581009,0.05724674463272095,0.5330120921134949,0.04865328222513199,0.2693775336351623,0.26123219339203546,0.28307497079558713,0.18657499273754666
208,208_conf_1,0.01760745793581009,0.05724674463272095,0.5330120921134949,0.04865328222513199,0.13954015284091462,0.1941230864208477,0.1250513475380637,0.16631334772239106
208,208_conf_2,0.01760745793581009,0.05724674463272095,0.5330120921134949,0.04865328222513199,0.1071792111870529,0.1267937104881747,0.11258277129258557,0.23196489763312195
208,208_conf_3,0.01760745793581009,0.05724674463272095,0.5330120921134949,0.04865328222513199,0.2318964486106701,0.19352245042439625,0.252756889868425,0.2526361904645534
208,208_minE,0.01760745793581009,0.05724674463272095,0.5330120921134949,0.04865328222513199,0.25200665372620007,0.22432855927454592,0.2265340205053386,0.16251057144238693
209,209_conf_0,0.010211579501628876,0.029736021533608437,0.7088255882263184,0.11405318230390549,0.4632642865180969,0.4177650809288025,0.45620479499988564,0.24745753791373054
209,209_conf_1,0.010211579501628876,0.029736021533608437,0.7088255882263184,0.11405318230390549,0.19996434450149536,0.2915439009666443,0.23613969629794812,0.43124688724069804
209,209_minE,0.010211579501628876,0.029736021533608437,0.7088255882263184,0.11405318230390549,0.3367713689804077,0.2906910181045532,0.30765550870216624,0.3212955748455715
221,221_conf_0,0.002948773093521595,0.010155732743442059,0.007079605478793383,0.01587667502462864,0.5376415252685547,0.5269031806645882,0.5205501317977905,0.4693129062652588
221,221_minE,0.002948773093521595,0.010155732743442059,0.007079605478793383,0.01587667502462864,0.4623584747314453,0.4730968193354118,0.4794498682022095,0.5306870937347412
222,222_conf_0,0.0029632612131536007,0.01470329612493515,0.017678696662187576,0.01739785633981228,0.5047536787537528,0.5012720823287964,0.4967516810669994,0.4738080344738971
222,222_minE,0.0029632612131536007,0.01470329612493515,0.017678696662187576,0.01739785633981228,0.49524632124624723,0.4987279176712036,0.5032483189330006,0.5261919655261029
225,225_conf_0,0.0732872486114502,0.06707116961479187,0.1727859079837799,0.15440070629119873,0.23909445106983185,0.26918479399107703,0.23034429893410652,0.10629208385944366
225,225_conf_1,0.0732872486114502,0.06707116961479187,0.1727859079837799,0.15440070629119873,0.254116415977478,0.22525620124852358,0.21527144633638035,0.2750967741012573
225,225_conf_2,0.0732872486114502,0.06707116961479187,0.1727859079837799,0.15440070629119873,0.1592903435230255,0.1946030826180714,0.18544993080869213,0.13949553668498993
225,225_conf_3,0.0732872486114502,0.06707116961479187,0.1727859079837799,0.15440070629119873,0.22335532307624817,0.17812812062907038,0.24353069429890356,0.22542819380760193
225,225_minE,0.0732872486114502,0.06707116961479187,0.1727859079837799,0.15440070629119873,0.12414346635341644,0.1328278015132576,0.12540362962191745,0.25368741154670715
238,238_conf_0,0.0077808815985918045,0.016200494021177292,0.22421078383922577,0.015209791250526905,0.5440722107887268,0.6786154508590698,0.3618597984313965,0.36922281980514526
